file,index,label,num_atoms,reference,WARNING
CHOCl_G4.py,67,C#CC([O])Cl,7,G4 / RRHO,False
CHOCl_G4.py,68,[CH]DC(C)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,69,[CH]DCC(Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,70,[O]C(Cl)(Cl)C(Cl)C(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,71,Cl[CH]C(Cl)(Cl)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,72,[CH2]OCC(Cl)(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,73,CD[C]Cl,5,G4 / RRHO,False
CHOCl_G4.py,74,[CH2]OC(Cl)(Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,75,ClOC(C(Cl)Cl)C(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,76,OC(Cl)([C](Cl)Cl)C(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,77,O[CH]C(Cl)(Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,78,ODC([CH]Cl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,79,ClCC#CC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,80,OC#CCl,5,G4 / RRHO,False
CHOCl_G4.py,81,ODCDC(Cl)C(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,82,CCC(Cl)[CH]Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,83,CDC(Cl)[C]DC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,84,[CH2]C(Cl)(Cl)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,85,[CH2]C(DO)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,86,ODC[C]Cl,5,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,87,CDC(Cl)O[O],7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,88,Cl[CH]C(Cl)(Cl)C(Cl)(Cl)Cl,10,G4 / RRHO,False
CHOCl_G4.py,89,CCDC(C)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,90,ODCC(Cl)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,91,ClCC(Cl)(Cl)C[C](Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,92,ClOC(Cl)[C](Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,93,Cl[CH]OC(Cl)DC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,94,CD[C]C(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,95,OC(Cl)(Cl)C(Cl)DC(Cl)Cl,10,G4 / RRHO,False
CHOCl_G4.py,96,[CH]DC(CCl)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,97,ClC(Cl)(Cl)[C](C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,98,ClC(Cl)C(Cl)C(Cl)C(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,99,ClCDC(Cl)COCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,100,CCC(C)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOCl_G4.py,101,[O]C(Cl)C(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,102,ClCC(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,103,ClC(C(Cl)(Cl)Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,104,[CH2]OC(O)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,105,[CH2]OCCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,106,ClCC(Cl)CC(Cl)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOCl_G4.py,107,ClCDC(Cl)CDC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,108,[CH2]CDCCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,109,ClCCCOCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,110,[O]C(Cl)(Cl)C(Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,111,ClC(Cl)C#CC(Cl)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,112,COC(Cl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,113,CDC(Cl)C(Cl)C(Cl)(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,114,CD[C]C(O)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,115,[CH]DC(Cl)C(Cl)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,116,Cl[C](Cl)CC(Cl)C(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,117,ClC(Cl)C[CH]C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,118,Cl[CH]C(Cl)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,119,Cl[CH]C(Cl)DC(Cl)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,120,O[C](Cl)OCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,121,CC(Cl)C(O)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,122,OC(Cl)(OCl)C(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,123,CO[C]DCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,124,OOC(Cl)D[C]Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,125,C[CH]C(Cl)CCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,126,ClCCC(Cl)(Cl)OCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,127,Cl[CH]C(Cl)CCCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,128,ClOOC(Cl)C(Cl)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,129,[CH]DCDCDC(Cl)Cl,7,G4 / RRHO,False
CHOCl_G4.py,130,ClOOCDC(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,131,C#CC(Cl)C(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,132,ClCC(Cl)C(Cl)[C](Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,133,ClC(OC(Cl)(Cl)Cl)C(Cl)(Cl)Cl,12,G4 / RRHO,False
CHOCl_G4.py,134,CDCDC(Cl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,135,[O]CC(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,136,CDC([CH]Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,137,ODC([CH]Cl)CCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,138,ClC(DCC(Cl)Cl)C(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,139,C#CC(C)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,140,ClCCOOCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,141,Cl[C](Cl)COC(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,142,ClCCOC(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,143,C#CC(Cl)[CH]Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,144,CDCC(Cl)(Cl)CCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,145,ClC[C](Cl)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,146,Cl[C]DC(Cl)C(Cl)DCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,147,CC(C)C(Cl)(Cl)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOCl_G4.py,148,O[C](Cl)CCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,149,CC(Cl)C(C)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOCl_G4.py,150,CC(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,151,ClCC(Cl)DC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,152,ClCC(Cl)(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,153,CCC([O])(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,154,ClOC(Cl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,155,ODC[C](Cl)Cl,6,G4 / RRHO,False
CHOCl_G4.py,156,[CH2]C(Cl)(Cl)C(DO)Cl,9,G4 / RRHO,False
CHOCl_G4.py,157,CCDC(O)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,158,CC(O)[C](Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,159,COC(DO)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,160,CDC(Cl)C[O],9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,161,[CH]DC(C(Cl)Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,162,CC(OCl)C(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,163,OC#C[CH]Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,164,ODC(Cl)C(O)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,165,OOC(Cl)(Cl)[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,166,OC(Cl)DCCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,167,Cl[C](Cl)C(C(Cl)Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,168,ClCDC(Cl)OOCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,169,[CH2]C(Cl)CC(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,170,CCC(O)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,171,CO[C]DC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,172,ClC(CC(Cl)(Cl)Cl)C(Cl)(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,173,Cl[C](Cl)C(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,174,ClC(Cl)DCDC(Cl)C(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,175,CC(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,176,[CH]DC(OCl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,177,ODCO[CH]Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,178,ClOC(Cl)(Cl)[CH]C(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,179,ClOC#CC(Cl)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,180,OCC(Cl)(Cl)C(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,181,Cl[CH]C(Cl)DCCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,182,[CH]DCC(DC)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,183,OC(Cl)(Cl)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,184,CC(Cl)OO,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,185,ClC(Cl)C(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,186,OC(Cl)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,187,C[CH]C(Cl)(Cl)CCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,188,OC([CH]Cl)C(Cl)(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,189,C#C[C](Cl)C(Cl)(Cl)Cl,9,G4 / RRHO,False
CHOCl_G4.py,190,ODCC#CCl,6,G4 / RRHO,False
CHOCl_G4.py,191,[CH2]OC(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,192,CDC(CCl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,193,OCC(Cl)(Cl)[CH]Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,194,Cl[C](Cl)C#CC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,195,[CH2]C(Cl)(Cl)OC(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,196,OC(Cl)CCCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,197,[CH2]C(O)(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,198,ODCC(Cl)DC(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,199,CDC(OCl)[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,200,ODCC(Cl)(Cl)C(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,201,C[C](Cl)C(O)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,202,OCOCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,203,ODC(Cl)CC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,204,CC(Cl)DCC(Cl)(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,205,[CH2]OC(Cl)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,206,OC(Cl)(Cl)[C]DC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,207,O[C]DCC(Cl)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,208,C[C](Cl)C(C)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,209,CC(C)(Cl)[CH]Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,210,OC(Cl)OCCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,211,[CH2]C(Cl)(C(Cl)Cl)C(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,212,OD[C]C(Cl)(Cl)CCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,213,ODCDCDC(Cl)Cl,6,G4 / RRHO,False
CHOCl_G4.py,214,OD[C]C(Cl)(Cl)C(Cl)(Cl)Cl,9,G4 / RRHO,False
CHOCl_G4.py,215,CC(Cl)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,216,[CH2]C(Cl)DCC(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,217,CC(Cl)(Cl)OO,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,218,COCD[C]Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,219,CD[C]C(Cl)(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,220,CC(Cl)([CH]Cl)CCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,221,Cl[C]DC(Cl)C(Cl)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,222,[CH2]CC(C)(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,223,OC(O)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,224,ODCC(Cl)(Cl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,225,[CH2]C(Cl)(Cl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,226,ClC(Cl)OOC(Cl)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,227,ClCD[C]CCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,228,ClC[C](Cl)C(Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,229,ClC(Cl)(Cl)OC(Cl)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,230,Cl[C](C(Cl)(Cl)Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,231,ClCCDC(Cl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,232,Cl[C]DCC(Cl)(Cl)C(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,233,[O]C(Cl)(Cl)C(Cl)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,234,CDCC[CH]Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,235,CC(Cl)DC(Cl)[C](Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,236,ClC(Cl)D[C]CDC(Cl)Cl,9,G4 / RRHO,False
CHOCl_G4.py,237,ClCO[C](Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,238,[CH]DCC(DO)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,239,Cl[CH]CC(Cl)(Cl)C(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,240,[O]C(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,241,[CH2]CCOCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,242,ClC(Cl)DC(Cl)Cl,6,G4 / RRHO,False
CHOCl_G4.py,243,ClCOC(Cl)C(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,244,OC(Cl)(Cl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,245,CC#C[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,246,O[C](Cl)OC(Cl)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,247,CDCC(Cl)(Cl)C(Cl)(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,248,ClCDC(Cl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,249,CC[C]Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,250,ClOCDCC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,251,CC([O])C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,252,CDCDC[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,253,ClCOC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,254,Cl[CH]C(Cl)CC(Cl)(Cl)Cl,13,G4 / RRHO,False
CHOCl_G4.py,255,Cl[C](Cl)Cl,4,G4 / RRHO,False
CHOCl_G4.py,256,ClCC(Cl)(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,257,OCCC(Cl)(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,258,COOC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,259,OC(Cl)C(Cl)[CH]Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,260,[C]DCCl,4,G4 / RRHO,False
CHOCl_G4.py,261,ClCDCDC(Cl)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,262,ClCDC(Cl)C(Cl)DC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,263,CC([O])CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,264,CCO[CH]Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,265,OOC(Cl)DCCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,266,ClC(Cl)CDCC(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,267,OC(Cl)(CCl)C(Cl)(Cl)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,268,ClC(Cl)CC(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,269,ClCDCDCDC(Cl)Cl,8,G4 / RRHO,False
CHOCl_G4.py,270,[CH]DCCC(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,271,OC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,12,G4 / RRHO,False
CHOCl_G4.py,272,[CH]DC(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,273,ClCC(Cl)(CCl)C(Cl)(Cl)Cl,14,G4 / RRHO,False
CHOCl_G4.py,274,ClC[C](Cl)C(Cl)C(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,275,Cl[C](Cl)OC(Cl)(Cl)C(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,276,ClCC(Cl)(CCl)CCl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOCl_G4.py,277,[O]C(Cl)C(DO)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,278,ClCOOCCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,279,Cl[C](Cl)C#CC(Cl)(Cl)Cl,9,G4 / RRHO,False
CHOCl_G4.py,280,CC(C)(Cl)[C](Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,281,ClC(Cl)[CH]OC(Cl)(Cl)Cl,11,G4 / RRHO,False
CHOCl_G4.py,282,O[CH]C(Cl)(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,283,ClCCC(Cl)OCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,284,Cl[CH]C(Cl)(Cl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOCl_G4.py,285,ODCDCCl,5,G4 / RRHO,False
